global_step,avg_episode_returns,avg_episode_length,SPS
204492800,3.10,53.93,8995.07
204544000,3.47,51.91,8995.07
204595200,3.45,51.57,8995.06
204646400,1.74,56.96,8995.09
204697600,1.94,56.99,8995.09
204748800,3.24,52.51,8995.10
204800000,3.12,51.38,8995.11
204851200,2.77,54.35,8995.12
204902400,2.66,54.51,8995.38
204953600,2.77,53.28,8995.13
205004800,3.47,52.19,8995.14
205056000,2.83,54.08,8995.14
205107200,3.27,52.13,8995.15
205158400,2.59,55.17,8995.16
205209600,3.05,53.40,8995.15
205260800,2.85,53.35,8995.16
205312000,3.05,52.97,8995.17
205363200,2.20,55.38,8995.18
205414400,1.75,56.43,8995.19
205465600,3.23,53.43,8995.20
205516800,2.80,54.28,8995.45
205568000,2.85,53.17,8995.20
205619200,2.99,53.99,8995.47
205670400,3.77,51.20,8995.23
205721600,2.73,53.32,8995.24
205772800,3.27,51.34,8995.25
205824000,2.79,52.90,8995.25
205875200,2.57,54.07,8995.26
205926400,2.88,54.14,8995.27
205977600,3.10,52.49,8995.53
206028800,2.56,54.35,8995.29
206080000,3.32,52.56,8995.30
206131200,2.25,54.19,8995.29
206182400,2.90,52.27,8995.31
206233600,2.69,55.33,8995.32
206284800,1.93,56.58,8995.32
206336000,1.62,56.09,8995.32
206387200,2.95,54.09,8995.33
206438400,2.63,55.58,8995.32
206489600,2.84,53.45,8995.33
206540800,3.51,52.08,8995.34
206592000,2.42,54.92,8995.35
206643200,3.31,52.64,8995.61
206694400,2.62,55.20,8995.37
206745600,2.70,53.45,8995.38
206796800,2.75,54.18,8995.39
206848000,2.49,54.51,8995.40
206899200,3.01,53.43,8995.41
206950400,3.04,53.17,8995.67
207001600,2.49,55.07,8995.44
207052800,2.38,56.00,8995.44
207104000,3.22,52.44,8995.45
207155200,2.14,54.45,8995.71
207206400,3.49,51.08,8995.47
207257600,2.33,54.20,8995.48
207308800,2.68,54.87,8995.49
207360000,1.54,57.54,8995.50
207411200,2.28,55.07,8995.51
207462400,2.63,53.73,8995.52
207513600,2.69,53.99,8995.53
207564800,3.05,52.54,8995.54
207616000,3.16,53.78,8995.53
207667200,3.31,51.46,8995.56
207718400,1.93,57.20,8995.57
207769600,2.51,55.48,8995.58
207820800,3.38,50.92,8995.59
207872000,3.51,51.42,8995.85
207923200,2.61,54.16,8995.59
207974400,2.53,54.19,8995.87
208025600,3.06,51.72,8995.62
208076800,3.24,52.55,8995.63
208128000,3.14,53.09,8995.89
208179200,3.06,53.61,8995.64
208230400,2.87,53.63,8995.64
208281600,2.17,56.60,8995.65
208332800,2.48,53.83,8995.66
208384000,3.04,53.19,8995.67
208435200,3.42,52.84,8995.68
208486400,2.87,54.88,8995.69
208537600,2.83,53.48,8995.69
208588800,2.80,54.04,8995.70
208640000,2.13,55.71,8995.71
208691200,3.63,52.54,8995.72
208742400,2.66,54.09,8995.73
208793600,2.65,56.05,8995.74
208844800,2.70,54.28,8995.73
208896000,2.26,55.26,8995.74
208947200,3.24,52.71,8995.75
208998400,2.78,53.26,8995.76
209049600,2.89,54.09,8995.77
209100800,2.88,52.86,8995.79
209152000,2.26,56.35,8995.78
209203200,2.92,53.52,8995.79
209254400,2.19,55.83,8995.80
209305600,2.55,54.15,8995.81
209356800,2.76,53.08,8995.82
209408000,2.86,54.12,8995.83
209459200,2.77,54.41,8995.83
209510400,2.77,53.28,8995.84
209561600,3.12,53.47,8996.10
209612800,2.44,53.81,8995.86
209664000,2.80,55.38,8995.87
209715200,2.37,54.74,8995.88
209766400,3.08,53.53,8995.88
209817600,2.79,53.72,8996.13
209868800,2.70,55.24,8995.89
209920000,3.40,52.74,8995.90
209971200,2.89,53.24,8995.91
210022400,2.83,53.38,8995.92
210073600,3.63,51.10,8995.93
210124800,2.75,53.44,8995.94
210176000,2.93,53.00,8995.95
210227200,2.68,54.13,8995.96
210278400,2.91,53.92,8995.97
210329600,2.83,54.16,8995.98
210380800,2.78,54.25,8995.99
210432000,3.09,52.77,8995.99
210483200,2.89,52.61,8996.00
210534400,2.08,55.05,8996.01
210585600,2.88,53.09,8996.02
210636800,2.35,55.69,8996.03
210688000,3.29,51.30,8996.05
210739200,2.44,53.90,8996.06
210790400,2.96,54.01,8996.07
210841600,3.04,53.80,8996.33
210892800,2.69,54.69,8996.09
210944000,2.61,53.62,8996.08
210995200,3.17,51.65,8996.11
211046400,2.96,53.62,8996.12
211097600,3.16,52.88,8996.13
211148800,2.71,54.18,8996.14
211200000,3.16,51.83,8996.15
211251200,2.71,53.27,8996.16
211302400,3.39,53.41,8996.17
211353600,2.66,52.62,8996.18
211404800,2.37,54.25,8996.19
211456000,2.90,54.17,8996.20
211507200,3.02,53.88,8996.21
211558400,2.55,55.39,8996.20
211609600,2.68,54.91,8996.22
211660800,2.67,55.48,8996.23
211712000,3.23,51.74,8996.24
211763200,2.68,53.61,8996.25
211814400,2.77,53.43,8996.26
211865600,3.32,52.35,8996.26
211916800,3.07,53.94,8996.26
211968000,2.22,55.58,8996.28
212019200,2.86,53.74,8996.29
212070400,2.52,54.46,8996.30
212121600,2.89,55.04,8996.55
212172800,3.26,52.71,8996.55
212224000,3.00,52.95,8996.31
212275200,2.31,55.98,8996.32
212326400,2.65,52.38,8996.33
212377600,3.09,52.81,8996.34
212428800,2.48,55.96,8996.35
212480000,2.56,55.61,8996.35
212531200,3.22,52.00,8996.35
212582400,3.41,50.73,8996.36
212633600,2.86,53.41,8996.37
212684800,2.88,52.70,8996.39
212736000,3.26,52.36,8996.40
212787200,2.63,53.89,8996.39
212838400,2.99,53.74,8996.40
212889600,3.24,51.71,8996.41
212940800,3.41,51.47,8996.42
212992000,2.88,53.76,8996.43
213043200,3.24,53.01,8996.44
213094400,3.26,53.13,8996.43
213145600,2.38,54.99,8996.44
213196800,3.02,53.50,8996.45
213248000,3.20,52.62,8996.46
213299200,3.07,52.95,8996.47
213350400,2.51,54.45,8996.48
213401600,2.91,52.76,8996.49
213452800,3.15,52.22,8996.50
213504000,2.06,55.03,8996.75
213555200,3.01,53.50,8996.52
213606400,2.93,52.20,8996.53
213657600,2.55,54.70,8996.53
213708800,3.08,52.57,8996.54
213760000,3.36,51.97,8996.55
213811200,3.83,49.78,8996.56
213862400,3.01,53.19,8996.57
213913600,3.26,51.99,8996.59
213964800,3.19,53.08,8996.60
214016000,2.88,53.95,8996.61
214067200,3.02,53.77,8996.62
214118400,2.87,53.22,8996.63
214169600,2.82,54.36,8996.65
214220800,3.09,52.80,8996.66
214272000,2.83,52.82,8996.66
214323200,2.10,55.59,8996.67
214374400,3.47,51.85,8996.68
214425600,2.68,54.54,8996.69
214476800,3.12,52.11,8996.69
214528000,3.25,53.60,8996.71
214579200,2.76,54.24,8996.96
214630400,3.11,52.77,8996.73
214681600,2.85,53.18,8996.74
214732800,3.41,53.22,8996.74
214784000,2.38,55.34,8996.75
214835200,2.70,53.29,8996.75
214886400,3.16,51.83,8996.75
214937600,2.70,54.63,8996.75
214988800,2.78,53.61,8996.76
215040000,2.67,53.94,8996.76
215091200,2.70,54.89,8996.77
215142400,3.27,52.40,8996.78
215193600,3.63,51.21,8996.77
215244800,3.36,53.07,8996.78
215296000,3.39,52.43,8996.79
215347200,2.71,55.54,8996.80
215398400,2.26,55.21,8996.81
215449600,3.62,51.36,8996.82
215500800,3.50,52.46,8996.82
215552000,3.16,52.14,8996.83
215603200,3.23,51.62,8996.84
215654400,2.92,53.49,8996.85
215705600,2.24,54.61,8996.85
215756800,3.01,51.83,8996.86
215808000,3.18,51.71,8996.85
215859200,3.18,52.79,8996.86
215910400,2.81,53.50,8996.87
215961600,2.22,54.64,8996.88
216012800,3.08,52.20,8996.89
216064000,3.59,51.65,8996.89
216115200,2.74,54.27,8996.89
216166400,2.89,54.28,8996.90
216217600,2.83,52.70,8996.91
216268800,2.69,53.14,8996.92
216320000,2.85,53.78,8996.93
216371200,2.42,55.29,8996.94
216422400,3.43,53.03,8996.94
216473600,3.05,54.55,8996.95
216524800,2.11,55.80,8996.96
216576000,3.11,53.41,8997.20
216627200,2.99,53.63,8996.97
216678400,2.36,55.49,8996.98
216729600,2.31,55.42,8996.99
216780800,2.90,53.26,8996.99
216832000,2.75,53.64,8997.00
216883200,2.98,54.04,8997.00
216934400,2.78,53.76,8997.01
216985600,3.12,52.11,8997.02
217036800,3.09,53.69,8997.03
217088000,2.27,54.88,8997.04
217139200,2.96,53.23,8997.05
217190400,2.94,54.50,8997.06
217241600,2.74,52.92,8997.07
217292800,2.33,54.63,8997.07
217344000,3.20,52.57,8997.08
217395200,3.06,53.65,8997.09
217446400,4.18,49.79,8997.10
217497600,2.78,54.10,8997.11
217548800,3.37,53.15,8997.12
217600000,3.14,52.11,8997.13
217651200,2.72,54.30,8997.14
217702400,2.38,55.58,8997.39
217753600,2.89,53.93,8997.15
217804800,2.34,56.80,8997.16
217856000,3.09,52.93,8997.17
217907200,2.30,55.51,8997.18
217958400,3.17,53.47,8997.19
218009600,2.91,53.12,8997.20
218060800,2.91,52.86,8997.21
218112000,2.98,52.59,8997.22
218163200,2.93,53.42,8997.22
218214400,3.47,51.11,8997.21
218265600,3.31,52.73,8997.24
218316800,2.79,54.17,8997.25
218368000,3.19,52.61,8997.49
218419200,3.03,53.82,8997.26
218470400,3.57,52.29,8997.28
218521600,2.64,54.16,8997.28
218572800,3.68,51.13,8997.29
218624000,2.96,53.47,8997.30
218675200,2.41,54.48,8997.31
218726400,3.74,52.64,8997.32
218777600,3.25,52.96,8997.33
218828800,2.07,55.41,8997.33
218880000,2.74,55.57,8997.34
218931200,2.94,53.81,8997.35
218982400,3.70,51.18,8997.36
219033600,3.16,52.86,8997.38
219084800,2.70,53.36,8997.39
219136000,2.75,52.95,8997.39
219187200,2.86,53.33,8997.40
219238400,3.16,54.49,8997.41
219289600,2.57,54.94,8997.42
219340800,3.16,52.18,8997.43
219392000,2.71,54.09,8997.67
219443200,2.57,53.95,8997.43
219494400,2.74,54.43,8997.44
219545600,3.06,53.04,8997.45
219596800,2.79,53.00,8997.46
219648000,2.67,54.21,8997.47
219699200,2.85,54.36,8997.48
219750400,2.98,53.84,8997.47
219801600,3.03,52.17,8997.48
219852800,2.92,53.89,8997.50
219904000,3.00,52.97,8997.51
219955200,2.73,53.07,8997.75
220006400,3.14,53.41,8995.40
220057600,2.46,54.49,8995.41
220108800,2.61,55.10,8995.41
220160000,2.56,54.70,8995.42
220211200,2.86,53.89,8995.42
220262400,3.35,52.55,8995.42
220313600,2.95,52.83,8995.42
220364800,2.96,54.26,8995.42
220416000,3.32,52.16,8995.43
220467200,2.77,53.28,8995.44
220518400,3.55,51.86,8995.44
220569600,2.82,54.31,8995.45
220620800,2.66,53.38,8995.45
220672000,3.03,52.54,8995.46
220723200,3.83,50.53,8995.71
220774400,2.83,53.75,8995.48
220825600,2.97,52.97,8995.49
220876800,3.11,53.24,8995.50
220928000,2.80,52.04,8995.49
220979200,3.20,53.34,8995.51
221030400,2.94,53.68,8995.52
221081600,3.19,53.38,8995.52
221132800,2.40,54.11,8995.53
221184000,2.91,53.31,8995.54
221235200,2.90,54.43,8995.54
221286400,3.36,52.39,8995.55
221337600,3.16,52.19,8995.56
221388800,2.99,53.75,8995.57
221440000,3.46,51.92,8995.81
221491200,3.07,52.00,8995.59
221542400,2.37,54.17,8995.58
221593600,3.11,53.76,8995.59
221644800,2.66,53.59,8995.60
221696000,3.07,54.27,8995.61
221747200,3.17,53.63,8995.61
221798400,3.32,52.39,8995.62
221849600,3.21,51.90,8995.62
221900800,3.13,53.75,8995.63
221952000,3.20,52.75,8995.64
222003200,3.14,52.53,8995.65
222054400,3.27,53.20,8995.65
222105600,3.23,51.14,8995.66
222156800,3.37,52.15,8995.66
222208000,2.96,52.32,8995.66
222259200,2.61,54.43,8995.66
222310400,2.84,52.71,8995.67
222361600,2.73,53.61,8995.67
222412800,3.56,52.08,8995.67
222464000,3.47,52.15,8995.67
222515200,3.47,52.62,8995.68
222566400,2.78,53.27,8995.68
222617600,2.84,53.31,8995.68
222668800,3.23,53.03,8995.69
222720000,3.50,51.07,8995.69
222771200,3.02,53.28,8995.70
222822400,2.83,53.06,8995.71
222873600,2.49,54.97,8995.71
222924800,3.47,51.27,8995.72
222976000,2.80,52.97,8995.73
223027200,2.87,54.85,8995.74
223078400,2.64,53.97,8995.75
223129600,2.99,54.24,8995.76
223180800,3.23,54.04,8996.00
223232000,2.90,54.15,8995.77
223283200,3.25,52.57,8995.78
223334400,2.44,55.22,8995.79
223385600,2.79,54.31,8995.80
223436800,3.22,53.08,8995.81
223488000,1.97,58.03,8995.81
223539200,3.10,52.97,8995.82
223590400,3.52,52.91,8995.83
223641600,2.77,53.68,8995.83
223692800,3.11,52.19,8995.83
223744000,3.45,51.34,8995.85
223795200,3.47,53.39,8995.85
223846400,2.77,54.48,8995.86
223897600,2.70,53.89,8995.87
223948800,2.81,54.53,8995.87
224000000,3.42,52.59,8995.88
224051200,3.17,52.26,8995.88
224102400,2.63,53.70,8995.89
224153600,2.49,54.54,8995.90
224204800,3.21,51.81,8995.91
224256000,2.53,54.93,8995.91
224307200,2.88,54.44,8995.91
224358400,2.58,54.04,8996.15
224409600,3.63,52.36,8995.93
224460800,3.52,52.00,8995.94
224512000,3.40,50.47,8995.95
224563200,2.85,53.11,8995.94
224614400,3.50,52.66,8995.95
224665600,2.74,55.07,8995.96
224716800,3.21,53.36,8995.97
224768000,3.08,51.62,8995.98
224819200,3.39,52.03,8995.99
224870400,3.04,52.61,8995.99
224921600,3.39,52.57,8996.00
224972800,3.56,51.03,8996.01
225024000,3.35,52.07,8996.02
225075200,3.14,51.85,8996.03
225126400,3.57,50.56,8996.03
225177600,2.59,55.27,8996.03
225228800,3.27,54.63,8996.04
225280000,2.46,55.22,8996.05
225331200,2.92,53.43,8996.05
225382400,2.75,54.83,8996.06
225433600,3.10,53.02,8996.07
225484800,2.67,53.68,8996.08
225536000,3.30,51.80,8996.32
225587200,3.18,52.53,8996.10
225638400,2.85,55.19,8996.11
225689600,2.64,54.29,8996.12
225740800,2.89,54.44,8996.13
225792000,3.08,53.75,8996.14
225843200,3.09,52.34,8996.15
225894400,3.27,52.37,8996.15
225945600,3.14,52.68,8996.16
225996800,2.72,53.66,8996.17
226048000,2.98,53.51,8996.18
226099200,3.23,52.27,8996.19
226150400,3.02,53.84,8996.21
226201600,3.00,52.59,8996.22
226252800,3.48,51.17,8996.23
226304000,2.85,52.15,8996.23
226355200,2.99,53.71,8996.25
226406400,2.63,53.13,8996.25
226457600,3.49,51.49,8996.26
226508800,3.21,53.31,8996.27
226560000,3.63,50.84,8996.28
226611200,2.49,54.90,8996.52
226662400,2.98,52.57,8996.53
226713600,3.08,52.28,8996.31
226764800,2.41,54.74,8996.32
226816000,2.39,54.22,8996.33
226867200,2.68,53.45,8996.34
226918400,2.95,53.81,8996.34
226969600,2.80,53.58,8996.35
227020800,3.17,52.50,8996.36
227072000,2.72,55.51,8996.60
227123200,2.93,53.85,8996.38
227174400,2.85,54.12,8996.39
227225600,2.84,52.20,8996.39
227276800,3.13,51.76,8996.39
227328000,3.16,52.55,8996.40
227379200,3.51,51.44,8996.41
227430400,2.77,55.04,8996.42
227481600,3.54,51.98,8996.43
227532800,2.58,52.96,8996.44
227584000,3.23,53.26,8996.43
227635200,3.44,52.63,8996.44
227686400,2.58,54.88,8996.45
227737600,2.65,53.76,8996.46
227788800,3.57,51.43,8996.47
227840000,3.38,53.53,8996.48
227891200,3.42,52.72,8996.47
227942400,3.28,52.88,8996.48
227993600,3.10,52.55,8996.49
228044800,1.87,55.55,8996.50
228096000,2.54,53.34,8996.51
228147200,3.27,53.61,8996.52
228198400,3.07,54.78,8996.51
228249600,2.41,54.67,8996.52
228300800,3.37,52.38,8996.53
228352000,2.19,55.53,8996.54
228403200,2.81,54.96,8996.55
228454400,2.96,53.99,8996.56
228505600,3.58,52.82,8996.56
228556800,2.76,54.10,8996.57
228608000,2.66,54.99,8996.58
228659200,2.83,53.93,8996.59
228710400,3.38,51.18,8996.60
228761600,2.91,53.38,8996.61
228812800,2.89,53.72,8996.62
228864000,2.83,54.26,8996.63
228915200,2.26,55.27,8996.64
228966400,2.34,54.32,8996.65
229017600,3.10,52.35,8996.66
229068800,2.93,54.32,8996.67
229120000,2.49,54.75,8996.68
229171200,3.09,51.98,8996.69
229222400,3.58,51.08,8996.70
229273600,2.71,53.59,8996.71
229324800,3.00,53.21,8996.94
229376000,2.98,53.16,8996.73
229427200,2.83,53.69,8996.96
229478400,2.98,52.85,8996.97
229529600,2.81,53.21,8996.75
229580800,2.88,53.27,8996.76
229632000,2.75,54.51,8996.77
229683200,2.99,53.13,8997.01
229734400,2.90,55.10,8996.79
229785600,2.88,53.44,8996.80
229836800,2.84,53.71,8996.81
229888000,3.32,53.05,8996.82
229939200,2.80,53.82,8996.83
229990400,3.69,51.93,8996.84
230041600,2.39,54.32,8996.85
230092800,2.26,55.57,8996.86
230144000,3.78,51.52,8996.87
230195200,2.67,55.08,8996.88
230246400,2.44,55.43,8996.90
230297600,3.37,52.24,8996.91
230348800,3.26,53.79,8996.92
230400000,2.77,53.98,8996.93
230451200,3.41,50.96,8996.94
230502400,2.68,54.42,8996.96
230553600,2.65,54.13,8996.97
230604800,3.24,51.68,8996.96
230656000,3.79,51.85,8996.97
230707200,2.83,54.49,8996.98
230758400,3.43,51.52,8996.99
230809600,3.65,51.70,8997.00
230860800,2.48,54.62,8997.23
230912000,3.40,52.17,8997.01
230963200,3.01,54.22,8997.02
231014400,3.21,51.79,8997.03
231065600,2.96,53.96,8997.04
231116800,3.08,52.54,8997.05
231168000,3.05,54.67,8997.06
231219200,2.18,54.16,8997.06
231270400,2.42,55.45,8997.07
231321600,2.63,54.55,8997.08
231372800,2.92,53.42,8997.09
231424000,2.66,52.95,8997.09
231475200,2.95,54.15,8997.33
231526400,3.25,52.37,8997.10
231577600,3.33,52.07,8997.11
231628800,2.95,53.41,8997.12
231680000,2.95,53.88,8997.13
231731200,2.89,53.99,8997.04
231782400,2.42,54.77,8997.37
231833600,3.00,53.42,8997.14
231884800,3.29,52.01,8997.15
231936000,2.68,54.46,8997.15
231987200,3.27,52.10,8997.16
232038400,3.78,52.63,8997.16
232089600,3.09,53.11,8997.17
232140800,3.63,53.50,8997.18
232192000,3.11,53.08,8997.19
232243200,2.85,54.72,8997.20
232294400,3.53,51.30,8997.21
232345600,3.03,53.55,8997.21
232396800,2.80,53.28,8997.23
232448000,2.84,52.88,8997.23
232499200,3.83,50.55,8997.24
232550400,2.81,53.63,8997.25
232601600,3.09,53.68,8997.26
232652800,3.75,51.64,8997.27
232704000,2.72,53.35,8997.27
232755200,3.02,53.56,8997.51
232806400,3.30,51.81,8997.29
232857600,2.95,52.84,8997.30
232908800,2.77,53.43,8997.31
232960000,3.90,51.08,8997.32
233011200,3.84,51.49,8997.33
233062400,3.65,52.75,8997.33
233113600,2.72,53.46,8997.34
233164800,2.78,53.54,8997.36
233216000,3.27,52.80,8997.37
233267200,3.60,50.82,8997.38
233318400,3.10,54.13,8997.39
233369600,3.91,51.95,8997.40
233420800,3.51,51.63,8997.41
233472000,3.06,54.21,8997.41
233523200,3.09,53.57,8997.42
233574400,3.55,51.07,8997.42
233625600,3.27,52.26,8997.65
233676800,2.71,53.73,8997.65
233728000,2.47,55.24,8997.43
233779200,2.75,53.78,8997.44
233830400,3.57,51.12,8997.45
233881600,3.39,53.12,8997.46
233932800,3.02,52.94,8997.45
233984000,3.08,53.56,8997.46
234035200,3.28,52.30,8997.47
234086400,3.30,52.53,8997.47
234137600,3.02,53.99,8997.48
234188800,3.04,54.06,8997.49
234240000,2.90,53.16,8997.49
234291200,3.20,52.20,8997.50
234342400,3.44,52.31,8997.51
234393600,2.97,53.11,8997.51
234444800,2.48,56.26,8997.52
234496000,2.92,54.94,8997.52
234547200,3.33,53.39,8997.51
234598400,3.03,52.95,8997.52
234649600,3.45,51.69,8997.53
234700800,2.89,54.79,8997.54
234752000,3.02,53.33,8997.55
234803200,2.98,53.79,8997.56
234854400,2.29,55.78,8997.78
234905600,3.18,52.09,8997.56
234956800,3.40,52.82,8997.57
235008000,3.36,53.20,8997.58
235059200,3.54,52.25,8997.59
235110400,3.19,52.32,8997.60
235161600,3.24,51.95,8997.60
235212800,3.53,51.93,8997.61
235264000,3.14,52.79,8997.61
235315200,2.49,54.67,8997.62
235366400,3.27,52.64,8997.63
235417600,3.17,52.39,8997.64
235468800,3.19,53.45,8997.64
235520000,3.42,52.99,8997.64
235571200,2.91,52.31,8997.65
235622400,2.93,54.86,8997.66
235673600,3.36,52.46,8997.66
235724800,3.55,51.17,8997.67
235776000,2.90,53.55,8997.68
235827200,2.78,53.68,8997.69
235878400,3.35,52.14,8997.70
235929600,2.75,54.47,8997.71
235980800,2.72,54.09,8997.72
236032000,3.44,52.77,8997.72
236083200,3.38,52.34,8997.72
236134400,2.97,54.06,8997.73
236185600,3.46,52.60,8997.74
236236800,2.70,53.47,8997.74
236288000,3.88,50.28,8997.75
236339200,3.23,51.69,8997.76
236390400,2.64,54.43,8997.76
236441600,2.71,53.21,8997.77
236492800,3.18,52.93,8997.78
236544000,2.73,54.05,8997.78
236595200,3.59,52.33,8997.78
236646400,2.80,53.26,8997.79
236697600,3.60,51.99,8997.80
236748800,3.22,52.43,8997.80
236800000,2.76,55.08,8997.81
236851200,2.78,54.66,8997.81
236902400,2.60,55.37,8997.82
236953600,2.73,54.31,8997.83
237004800,3.86,50.57,8997.84
237056000,2.89,53.35,8997.84
237107200,3.15,53.13,8997.85
237158400,2.57,54.41,8998.07
237209600,3.20,53.17,8997.86
237260800,2.88,53.71,8997.85
237312000,2.73,53.47,8997.85
237363200,3.46,51.87,8997.86
237414400,3.29,52.11,8997.87
237465600,2.34,53.96,8997.88
237516800,3.34,52.70,8997.88
237568000,3.84,50.45,8997.87
237619200,2.85,53.52,8997.88
237670400,2.80,53.57,8997.89
237721600,3.43,52.87,8997.89
237772800,2.36,55.86,8997.90
237824000,3.77,51.10,8998.12
237875200,2.94,52.95,8997.90
237926400,2.49,54.45,8997.90
237977600,2.73,54.29,8997.91
238028800,3.01,53.23,8997.92
238080000,3.08,53.08,8998.14
238131200,3.59,52.35,8997.93
238182400,3.36,52.53,8997.93
238233600,2.88,54.53,8997.93
238284800,2.73,53.20,8997.94
238336000,3.22,53.44,8997.94
238387200,3.29,52.16,8997.95
238438400,3.08,53.67,8998.17
238489600,2.34,53.88,8997.94
238540800,3.05,52.46,8997.95
238592000,2.74,54.19,8997.95
238643200,2.88,55.10,8997.96
238694400,3.76,52.40,8997.96
238745600,3.24,52.29,8997.97
238796800,2.98,53.77,8997.97
238848000,4.01,51.28,8997.98
238899200,3.55,50.92,8997.98
238950400,2.88,53.67,8997.99
239001600,2.64,54.88,8997.99
239052800,3.24,52.08,8998.00
239104000,3.00,53.88,8998.01
239155200,3.22,53.25,8998.01
239206400,2.98,53.64,8998.02
239257600,2.94,54.10,8998.02
239308800,3.03,52.78,8998.03
239360000,2.90,52.12,8998.03
239411200,3.84,51.64,8998.04
239462400,2.63,54.87,8998.04
239513600,2.83,53.99,8998.05
239564800,3.25,52.48,8998.06
239616000,2.90,54.72,8998.06
239667200,2.89,53.84,8998.06
239718400,2.67,54.85,8998.08
239769600,3.80,51.49,8998.09
239820800,2.57,53.71,8998.09
239872000,3.04,52.37,8998.10
239923200,2.84,54.27,8998.11
239974400,3.33,52.99,8998.12
240025600,3.18,52.90,8996.17
240076800,3.17,52.06,8996.18
240128000,3.26,53.33,8996.19
240179200,3.44,52.20,8996.20
240230400,3.09,52.68,8996.21
240281600,3.50,50.85,8996.20
240332800,2.99,53.27,8996.21
240384000,2.20,54.70,8996.21
240435200,2.75,52.12,8996.22
240486400,3.39,50.75,8996.22
240537600,2.62,55.58,8996.23
240588800,3.80,50.79,8996.23
240640000,3.58,51.42,8996.24
240691200,3.05,52.90,8996.24
240742400,3.98,50.32,8996.46
240793600,3.68,49.84,8996.25
240844800,2.83,54.58,8996.26
240896000,2.67,53.26,8996.26
240947200,3.44,53.41,8996.28
240998400,3.10,53.71,8996.29
241049600,3.05,54.46,8996.30
241100800,2.92,53.39,8996.31
241152000,3.13,53.09,8996.53
241203200,2.90,54.36,8996.32
241254400,3.66,50.88,8996.33
241305600,3.54,51.15,8996.34
241356800,3.65,50.77,8996.35
241408000,3.52,52.24,8996.36
241459200,3.35,52.16,8996.35
241510400,3.24,53.41,8996.59
241561600,2.84,53.68,8996.39
241612800,2.58,55.17,8996.40
241664000,3.23,52.93,8996.40
241715200,2.69,54.60,8996.41
241766400,3.24,52.62,8996.63
241817600,3.16,53.08,8996.43
241868800,2.52,54.42,8996.44
241920000,3.58,51.91,8996.44
241971200,3.18,51.90,8996.45
242022400,3.13,53.04,8996.46
242073600,3.08,52.68,8996.46
242124800,3.35,51.80,8996.48
242176000,3.37,51.18,8996.49
242227200,2.60,56.46,8996.50
242278400,3.04,52.28,8996.51
242329600,2.92,53.88,8996.51
242380800,2.73,54.87,8996.51
242432000,3.37,51.69,8996.52
242483200,2.76,52.79,8996.53
242534400,3.07,52.46,8996.54
242585600,3.47,51.26,8996.54
242636800,2.42,56.18,8996.55
242688000,2.58,53.16,8996.55
242739200,2.98,52.99,8996.56
242790400,3.47,51.54,8996.56
242841600,3.31,52.58,8996.57
242892800,3.22,52.49,8996.58
242944000,3.03,53.42,8996.58
242995200,3.12,52.37,8996.58
243046400,2.47,55.82,8996.58
243097600,2.56,54.03,8996.59
243148800,3.03,53.15,8996.60
243200000,3.85,50.20,8996.61
243251200,4.11,49.35,8996.62
243302400,3.17,52.62,8996.61
243353600,3.56,51.90,8996.62
243404800,2.79,52.16,8996.62
243456000,3.03,52.72,8996.85
243507200,3.32,50.91,8996.64
243558400,3.05,53.92,8996.86
243609600,3.11,52.70,8996.64
243660800,3.06,53.41,8996.65
243712000,2.87,53.38,8996.66
243763200,3.46,52.62,8996.88
243814400,3.27,52.16,8996.67
243865600,2.94,54.39,8996.90
243916800,3.26,52.21,8996.68
243968000,2.99,53.78,8996.69
244019200,2.93,54.09,8996.70
244070400,3.46,53.03,8996.92
244121600,3.19,53.28,8996.71
244172800,2.72,54.18,8996.72
244224000,3.32,52.76,8996.73
244275200,3.47,51.25,8996.74
244326400,3.56,52.32,8996.75
244377600,3.08,52.64,8996.97
244428800,3.50,50.18,8996.77
244480000,2.63,54.17,8996.77
244531200,2.33,55.41,8996.78
244582400,3.07,53.13,8996.78
244633600,2.71,52.35,8996.79
244684800,3.46,52.38,8996.80
244736000,3.29,50.69,8996.80
244787200,3.03,51.56,8996.82
244838400,3.33,53.72,8996.82
244889600,2.90,51.65,8996.83
244940800,3.25,52.57,8996.84
244992000,3.32,50.18,8996.85
245043200,3.07,54.38,8996.85
245094400,2.69,55.05,8996.86
245145600,3.33,52.53,8996.87
245196800,3.33,53.12,8996.88
245248000,3.65,51.26,8996.89
245299200,3.16,51.98,8996.90
245350400,3.31,52.18,8996.91
245401600,3.75,50.63,8996.92
245452800,3.35,51.99,8996.93
245504000,3.13,52.82,8996.94
245555200,3.45,52.55,8996.95
245606400,2.51,54.07,8997.17
245657600,3.37,52.50,8996.96
245708800,3.21,52.65,8996.96
245760000,3.41,52.18,8996.97
245811200,3.11,53.06,8996.98
245862400,3.57,50.46,8996.98
245913600,3.18,53.31,8996.98
245964800,3.30,52.70,8996.99
246016000,3.57,50.52,8996.98
246067200,2.79,54.66,8996.98
246118400,3.18,52.83,8996.99
246169600,2.86,53.81,8997.00
246220800,3.03,53.52,8997.00
246272000,3.10,52.85,8997.01
246323200,3.49,52.24,8997.01
246374400,3.31,51.03,8997.02
246425600,2.72,54.18,8997.03
246476800,3.12,52.55,8997.04
246528000,3.39,51.76,8997.04
