global_step,avg_episode_returns,avg_episode_length,SPS
205312000,2.84,53.54,5736.91
205363200,3.17,53.11,5736.92
205414400,3.37,52.60,5736.93
205465600,3.01,52.64,5736.93
205516800,3.84,49.53,5736.93
205568000,3.74,51.30,5736.94
205619200,3.41,52.16,5736.95
205670400,3.47,52.32,5736.95
205721600,3.61,51.07,5736.96
205772800,2.65,53.33,5736.97
205824000,3.70,50.79,5736.97
205875200,4.09,49.86,5736.98
205926400,2.89,53.48,5736.98
205977600,3.03,52.54,5736.99
206028800,3.28,51.64,5737.00
206080000,3.00,53.75,5737.00
206131200,1.68,56.53,5737.00
206182400,1.76,56.45,5737.01
206233600,2.77,53.65,5737.02
206284800,2.23,55.27,5737.03
206336000,3.82,50.83,5737.03
206387200,3.49,51.79,5737.04
206438400,3.49,51.91,5737.04
206489600,3.17,53.00,5737.05
206540800,3.39,52.33,5737.06
206592000,3.83,50.90,5737.06
206643200,3.62,50.93,5737.12
206694400,3.69,51.52,5737.08
206745600,3.40,51.97,5737.14
206796800,3.62,52.34,5737.09
206848000,3.41,51.97,5737.10
206899200,3.56,50.70,5737.10
206950400,3.11,53.16,5737.11
207001600,3.39,52.14,5737.12
207052800,3.19,53.86,5737.13
207104000,3.36,50.62,5737.13
207155200,3.14,53.48,5737.14
207206400,3.06,53.50,5737.15
207257600,3.33,52.92,5737.16
207308800,3.20,52.88,5737.16
207360000,3.20,52.39,5737.17
207411200,3.58,51.81,5737.18
207462400,3.14,51.07,5737.18
207513600,3.36,51.28,5737.19
207564800,3.37,52.18,5737.20
207616000,3.17,53.32,5737.19
207667200,3.40,51.89,5737.21
207718400,3.01,53.37,5737.22
207769600,3.32,51.03,5737.23
207820800,3.08,53.59,5737.23
207872000,3.30,52.50,5737.24
207923200,3.16,52.78,5737.25
207974400,3.15,53.49,5737.25
208025600,2.80,54.93,5737.26
208076800,3.07,53.01,5737.27
208128000,3.51,51.40,5737.28
208179200,3.91,51.09,5737.28
208230400,3.83,49.72,5737.29
208281600,3.16,53.62,5737.30
208332800,3.15,52.87,5737.31
208384000,3.05,52.31,5737.31
208435200,3.14,52.01,5737.32
208486400,3.22,52.70,5737.33
208537600,3.18,53.19,5737.33
208588800,3.20,52.62,5737.39
208640000,3.94,52.02,5737.35
208691200,3.22,51.97,5737.35
208742400,2.95,53.98,5737.36
208793600,3.49,53.50,5737.37
208844800,3.45,51.09,5737.37
208896000,2.85,52.05,5737.43
208947200,4.13,50.37,5737.38
208998400,3.64,51.16,5737.39
209049600,3.42,51.40,5737.39
209100800,3.50,53.47,5737.40
209152000,2.99,53.78,5737.40
209203200,3.23,53.22,5737.41
209254400,3.27,52.09,5737.42
209305600,3.46,52.68,5737.43
209356800,3.41,52.45,5737.43
209408000,3.85,50.43,5737.44
209459200,3.47,51.64,5737.50
209510400,2.97,52.96,5737.45
209561600,3.18,52.29,5737.46
209612800,3.36,52.08,5737.47
209664000,2.87,52.54,5737.48
209715200,3.23,52.79,5737.49
209766400,3.07,53.56,5737.49
209817600,3.21,52.94,5737.55
209868800,3.03,53.32,5737.50
209920000,2.78,54.18,5737.51
209971200,3.42,52.52,5737.52
210022400,3.14,51.67,5737.53
210073600,3.09,52.69,5737.54
210124800,3.69,50.95,5737.55
210176000,2.95,54.23,5737.55
210227200,3.93,50.38,5737.56
210278400,3.51,53.34,5737.57
210329600,3.20,52.33,5737.58
210380800,2.52,54.17,5737.59
210432000,2.99,52.54,5737.60
210483200,4.08,49.83,5737.60
210534400,3.62,51.99,5737.66
210585600,3.24,50.06,5737.62
210636800,3.51,51.56,5737.63
210688000,3.42,51.72,5737.63
210739200,3.73,51.82,5737.64
210790400,3.53,52.15,5737.65
210841600,3.97,50.38,5737.66
210892800,3.95,49.92,5737.72
210944000,3.12,52.30,5737.67
210995200,3.82,51.23,5737.68
211046400,3.57,52.41,5737.69
211097600,3.29,50.90,5737.69
211148800,3.96,50.39,5737.70
211200000,2.72,53.47,5737.76
211251200,2.34,53.64,5737.71
211302400,3.63,51.90,5737.72
211353600,3.59,51.61,5737.73
211404800,3.07,52.78,5737.74
211456000,3.32,51.30,5737.80
211507200,3.75,52.56,5737.75
211558400,4.05,49.27,5737.75
211609600,3.00,52.41,5737.82
211660800,3.02,53.54,5737.78
211712000,2.82,53.61,5737.78
211763200,3.76,49.86,5737.85
211814400,3.08,53.11,5737.80
211865600,3.00,53.38,5737.80
211916800,3.64,51.98,5737.81
211968000,3.69,51.94,5737.82
212019200,3.99,48.96,5737.88
212070400,3.70,51.67,5737.83
212121600,3.94,50.84,5737.84
212172800,3.23,54.24,5737.84
212224000,3.67,51.75,5737.85
212275200,3.75,50.85,5737.85
212326400,3.08,52.43,5737.86
212377600,3.45,51.87,5737.87
212428800,2.80,54.25,5737.88
212480000,3.67,51.69,5737.88
212531200,3.02,52.57,5737.89
212582400,3.12,51.87,5737.90
212633600,3.23,53.05,5737.90
212684800,3.55,52.13,5737.91
212736000,2.91,54.31,5737.91
212787200,2.61,54.63,5737.92
212838400,3.94,50.66,5737.92
212889600,3.82,51.51,5737.93
212940800,3.61,50.93,5737.94
212992000,3.37,51.57,5737.95
213043200,2.94,54.22,5737.95
213094400,3.89,50.66,5737.96
213145600,3.44,51.60,5737.96
213196800,3.52,52.48,5737.97
213248000,3.97,50.40,5737.98
213299200,3.27,53.62,5737.99
213350400,3.41,51.26,5738.00
213401600,3.71,51.13,5738.00
213452800,3.36,51.92,5738.01
213504000,3.08,54.05,5738.02
213555200,2.94,55.22,5738.03
213606400,3.67,51.97,5738.04
213657600,2.79,53.75,5738.04
213708800,3.95,51.39,5738.05
213760000,3.49,52.01,5738.06
213811200,2.86,52.36,5738.07
213862400,3.37,52.41,5738.07
213913600,3.52,51.17,5738.08
213964800,3.21,53.10,5738.09
214016000,3.56,52.48,5738.10
214067200,2.58,52.72,5738.10
214118400,3.37,50.96,5738.11
214169600,3.71,51.66,5738.12
214220800,3.22,53.49,5738.13
214272000,3.49,51.13,5738.13
214323200,3.35,52.38,5738.14
214374400,2.76,54.75,5738.15
214425600,3.34,52.53,5738.15
214476800,3.31,52.11,5738.16
214528000,3.13,52.84,5738.17
214579200,3.20,53.23,5738.17
214630400,3.36,51.97,5738.24
214681600,3.03,51.78,5738.19
214732800,3.11,53.97,5738.20
214784000,3.37,52.42,5738.21
214835200,3.47,51.04,5738.21
214886400,3.44,52.72,5738.21
214937600,3.62,52.65,5738.23
214988800,3.49,51.07,5738.24
215040000,3.69,50.36,5738.24
215091200,3.14,52.66,5738.25
215142400,3.70,50.53,5738.26
215193600,3.31,51.87,5738.31
215244800,3.91,49.70,5738.27
215296000,2.73,55.47,5738.27
215347200,3.16,52.25,5738.28
215398400,2.58,54.47,5738.29
215449600,3.60,51.31,5738.35
215500800,2.69,54.81,5738.30
215552000,3.10,51.90,5738.30
215603200,3.33,53.28,5738.31
215654400,2.94,53.71,5738.32
215705600,3.82,51.22,5738.32
215756800,3.16,52.38,5738.33
215808000,3.46,51.44,5738.33
215859200,3.84,50.75,5738.34
215910400,3.62,51.94,5738.35
215961600,2.88,52.92,5738.35
216012800,2.80,53.94,5738.36
216064000,3.83,51.76,5738.37
216115200,3.45,52.90,5738.37
216166400,3.53,51.27,5738.37
216217600,3.72,50.75,5738.38
216268800,2.95,53.34,5738.39
216320000,3.33,51.10,5738.40
216371200,2.97,52.52,5738.46
216422400,3.06,53.76,5738.46
216473600,3.65,52.09,5738.41
216524800,3.18,52.81,5738.42
216576000,3.83,50.82,5738.48
216627200,3.50,51.03,5738.44
216678400,3.48,51.45,5738.44
216729600,3.66,50.75,5738.45
216780800,3.42,52.92,5738.46
216832000,3.32,52.91,5738.47
216883200,3.43,50.22,5738.48
216934400,2.95,53.06,5738.48
216985600,3.46,53.12,5738.49
217036800,2.92,52.94,5738.50
217088000,3.41,51.61,5738.50
217139200,3.11,52.99,5738.56
217190400,3.29,51.69,5738.52
217241600,3.71,51.09,5738.52
217292800,2.56,54.64,5738.58
217344000,3.62,51.44,5738.54
217395200,3.84,50.06,5738.55
217446400,3.37,53.04,5738.55
217497600,3.31,52.55,5738.56
217548800,3.18,52.62,5738.57
217600000,3.21,52.53,5738.57
217651200,2.62,54.20,5738.58
217702400,3.10,53.38,5738.59
217753600,3.74,51.19,5738.59
217804800,3.23,53.27,5738.60
217856000,3.54,52.95,5738.61
217907200,3.14,54.11,5738.61
217958400,3.42,51.85,5738.62
218009600,3.59,53.18,5738.63
218060800,3.56,51.47,5738.69
218112000,2.93,54.04,5738.64
218163200,2.98,54.11,5738.65
218214400,3.85,50.00,5738.65
218265600,3.92,49.04,5738.71
218316800,3.17,53.51,5738.67
218368000,3.40,52.36,5738.68
218419200,3.46,51.08,5738.73
218470400,3.20,52.17,5738.69
218521600,3.34,50.54,5738.69
218572800,3.05,52.73,5738.75
218624000,3.10,53.23,5738.70
218675200,3.32,51.84,5738.71
218726400,3.27,51.85,5738.77
218777600,3.09,52.08,5738.72
218828800,3.41,52.89,5738.72
218880000,3.18,53.02,5738.73
218931200,3.55,51.57,5738.74
218982400,3.44,52.07,5738.75
219033600,3.39,52.47,5738.75
219084800,3.15,51.66,5738.81
219136000,3.25,52.51,5738.82
219187200,3.71,51.52,5738.77
219238400,3.46,52.30,5738.78
219289600,3.43,51.65,5738.79
219340800,3.72,51.45,5738.79
219392000,3.51,50.55,5738.80
219443200,2.98,53.51,5738.80
219494400,3.40,51.04,5738.81
219545600,3.00,53.02,5738.81
219596800,4.28,49.43,5738.82
219648000,2.73,54.33,5738.88
219699200,3.92,50.25,5738.83
219750400,3.27,53.11,5738.83
219801600,3.19,52.87,5738.84
219852800,3.56,52.17,5738.85
219904000,3.69,52.27,5738.85
219955200,3.21,53.01,5738.86
220006400,3.37,52.36,5736.51
220057600,3.08,52.75,5736.53
220108800,3.76,50.55,5736.53
220160000,3.17,51.87,5736.54
220211200,2.91,53.88,5736.55
220262400,3.09,51.71,5736.55
220313600,3.29,51.49,5736.55
220364800,3.00,52.54,5736.56
220416000,3.48,50.45,5736.57
220467200,3.48,51.30,5736.57
220518400,3.79,51.95,5736.58
220569600,3.71,50.73,5736.58
220620800,3.32,50.65,5736.59
220672000,3.63,51.50,5736.59
220723200,2.86,52.56,5736.60
220774400,3.74,50.73,5736.60
220825600,2.85,53.14,5736.66
220876800,3.08,52.78,5736.62
220928000,3.60,50.82,5736.62
220979200,3.52,52.36,5736.63
221030400,3.77,51.50,5736.63
221081600,3.59,51.91,5736.69
221132800,3.86,50.72,5736.65
221184000,3.58,51.12,5736.65
221235200,4.26,49.90,5736.65
221286400,2.83,53.35,5736.66
221337600,3.35,52.00,5736.67
221388800,3.63,51.52,5736.67
221440000,3.67,51.41,5736.68
221491200,3.43,51.55,5736.69
221542400,3.56,52.09,5736.69
221593600,3.21,52.42,5736.69
221644800,3.69,50.91,5736.70
221696000,3.92,50.84,5736.71
221747200,3.73,50.72,5736.72
221798400,4.04,50.80,5736.72
221849600,2.90,52.27,5736.72
221900800,2.81,54.29,5736.73
221952000,3.48,49.90,5736.74
222003200,3.37,52.17,5736.74
222054400,3.61,52.34,5736.75
222105600,4.26,49.71,5736.81
222156800,2.97,53.11,5736.76
222208000,3.17,53.07,5736.77
222259200,3.72,52.01,5736.78
222310400,3.14,53.37,5736.78
222361600,3.14,52.78,5736.84
222412800,3.07,54.86,5736.80
222464000,2.82,53.40,5736.80
222515200,3.82,50.29,5736.81
222566400,3.47,51.93,5736.81
222617600,2.90,54.15,5736.82
222668800,3.83,50.28,5736.83
222720000,3.26,52.47,5736.83
222771200,3.45,51.98,5736.84
222822400,3.27,53.30,5736.85
222873600,2.84,52.97,5736.85
222924800,3.53,51.15,5736.85
222976000,4.09,50.57,5736.85
223027200,3.25,51.01,5736.85
223078400,3.92,52.16,5736.87
223129600,3.31,54.00,5736.88
223180800,3.63,51.39,5736.88
223232000,3.32,52.67,5736.89
223283200,3.07,52.98,5736.90
223334400,2.99,55.38,5736.90
223385600,3.82,51.44,5736.91
223436800,3.31,51.91,5736.97
223488000,2.55,53.91,5736.92
223539200,3.65,51.74,5736.93
223590400,2.90,53.39,5736.94
223641600,3.16,51.57,5736.94
223692800,2.77,54.57,5736.94
223744000,3.12,52.60,5736.95
223795200,2.95,53.98,5736.96
223846400,3.54,53.01,5736.97
223897600,2.72,54.62,5736.97
223948800,3.70,51.34,5736.97
224000000,2.98,52.78,5736.98
224051200,3.12,53.00,5736.99
224102400,3.42,52.23,5737.00
224153600,3.41,51.10,5737.00
224204800,3.31,52.80,5737.06
224256000,3.47,52.15,5737.01
224307200,3.47,52.64,5737.02
224358400,3.24,53.25,5737.03
224409600,3.01,53.20,5737.03
224460800,3.86,52.49,5737.04
224512000,3.46,52.53,5737.04
224563200,3.37,51.25,5737.04
224614400,3.64,51.16,5737.05
224665600,3.58,49.60,5737.11
224716800,2.63,54.33,5737.06
224768000,3.31,52.91,5737.07
224819200,2.48,55.64,5737.08
224870400,2.87,53.78,5737.08
224921600,3.39,51.54,5737.08
224972800,2.84,53.17,5737.09
225024000,2.85,52.27,5737.15
225075200,3.45,52.92,5737.11
225126400,3.41,51.70,5737.11
225177600,4.15,49.53,5737.12
225228800,4.02,50.75,5737.12
225280000,3.22,53.60,5737.13
225331200,3.54,51.68,5737.14
225382400,3.55,52.37,5737.15
225433600,3.54,51.63,5737.20
225484800,3.47,52.35,5737.16
225536000,3.94,50.66,5737.17
225587200,2.96,53.22,5737.18
225638400,3.40,51.32,5737.18
225689600,3.13,51.89,5737.19
225740800,2.94,52.44,5737.20
225792000,3.39,51.11,5737.20
225843200,3.29,52.21,5737.26
225894400,2.71,52.99,5737.22
225945600,3.93,51.51,5737.23
225996800,3.80,51.08,5737.23
226048000,2.97,53.21,5737.24
226099200,3.12,54.05,5737.25
226150400,3.72,49.91,5737.26
226201600,3.21,52.39,5737.26
226252800,3.38,51.93,5737.26
226304000,3.77,50.59,5737.27
226355200,3.95,50.85,5737.33
226406400,3.07,53.11,5737.29
226457600,3.64,52.25,5737.29
226508800,3.79,50.62,5737.30
226560000,3.61,50.71,5737.31
226611200,3.01,54.97,5737.31
226662400,2.80,52.67,5737.31
226713600,3.75,52.05,5737.33
226764800,3.49,52.08,5737.33
226816000,3.71,51.39,5737.34
226867200,3.54,51.23,5737.35
226918400,3.73,51.94,5737.35
226969600,3.44,52.06,5737.36
227020800,4.08,50.14,5737.37
227072000,3.90,50.17,5737.37
227123200,3.74,51.47,5737.38
227174400,2.96,53.73,5737.39
227225600,3.32,52.44,5737.40
227276800,3.31,53.00,5737.45
227328000,3.47,52.35,5737.41
227379200,3.44,52.21,5737.41
227430400,3.65,51.92,5737.42
227481600,3.91,51.82,5737.43
227532800,3.63,51.54,5737.44
227584000,3.80,51.38,5737.44
227635200,2.41,55.07,5737.44
227686400,3.39,51.32,5737.45
227737600,3.60,50.90,5737.46
227788800,3.58,52.52,5737.51
227840000,4.57,48.53,5737.52
227891200,3.99,50.24,5737.47
227942400,3.49,51.29,5737.53
227993600,3.09,52.05,5737.49
228044800,3.40,52.63,5737.49
228096000,3.22,52.09,5737.50
228147200,2.89,53.23,5737.51
228198400,2.91,53.09,5737.51
228249600,3.52,51.31,5737.52
228300800,3.66,50.92,5737.52
228352000,3.73,50.96,5737.53
228403200,3.73,51.34,5737.54
228454400,4.01,50.07,5737.54
228505600,3.53,51.73,5737.54
228556800,3.28,53.70,5737.55
228608000,3.31,53.55,5737.56
228659200,4.30,49.84,5737.56
228710400,3.58,51.24,5737.57
228761600,3.47,51.02,5737.58
228812800,3.55,51.78,5737.58
228864000,3.15,53.69,5737.59
228915200,3.54,52.09,5737.60
228966400,3.70,52.64,5737.60
229017600,3.40,53.57,5737.61
229068800,3.22,53.00,5737.62
229120000,3.15,52.80,5737.62
229171200,3.50,52.94,5737.63
229222400,3.23,53.58,5737.64
229273600,3.19,52.25,5737.64
229324800,3.40,52.38,5737.70
229376000,3.32,52.87,5737.66
229427200,3.86,50.62,5737.66
229478400,3.46,51.48,5737.67
229529600,3.79,50.22,5737.67
229580800,2.91,52.73,5737.68
229632000,3.72,52.06,5737.68
229683200,3.14,53.60,5737.69
229734400,3.70,50.33,5737.74
229785600,3.87,49.78,5737.70
229836800,4.09,51.01,5737.71
229888000,3.55,52.36,5737.71
229939200,3.31,51.57,5737.72
229990400,2.95,52.95,5737.73
230041600,3.58,52.79,5737.73
230092800,3.56,51.04,5737.74
230144000,4.06,49.79,5737.74
230195200,3.73,49.86,5737.75
230246400,4.44,49.95,5737.76
230297600,3.57,51.99,5737.75
230348800,3.70,51.46,5737.77
230400000,3.21,54.13,5737.77
230451200,4.33,49.73,5737.78
230502400,3.52,52.41,5737.78
230553600,3.30,51.28,5737.79
230604800,3.11,52.48,5737.79
230656000,3.61,51.50,5737.79
230707200,3.83,50.41,5737.80
230758400,3.18,51.92,5737.81
230809600,3.39,51.44,5737.81
230860800,2.88,52.74,5737.82
230912000,3.94,51.58,5737.82
230963200,4.47,49.02,5737.83
231014400,3.51,52.52,5737.88
231065600,3.09,52.66,5737.89
231116800,3.56,52.62,5737.85
231168000,3.45,52.95,5737.85
231219200,3.51,50.92,5737.90
231270400,3.22,52.17,5737.86
231321600,3.35,53.03,5737.87
231372800,3.00,54.70,5737.87
231424000,3.31,52.11,5737.88
231475200,3.12,52.97,5737.89
231526400,3.46,52.19,5737.89
231577600,2.88,53.87,5737.89
231628800,3.43,53.41,5737.95
231680000,3.52,51.68,5737.90
231731200,3.08,52.55,5737.91
231782400,3.46,52.29,5737.92
231833600,3.08,53.00,5737.92
231884800,3.41,50.84,5737.92
231936000,3.37,52.79,5737.93
231987200,3.58,52.50,5737.94
232038400,3.49,52.18,5737.95
232089600,3.38,51.27,5737.95
232140800,3.82,50.85,5737.96
232192000,3.51,51.94,5737.97
232243200,3.41,52.46,5737.97
232294400,3.46,52.59,5737.98
232345600,3.63,50.75,5737.98
232396800,3.77,50.62,5737.99
232448000,3.37,52.96,5737.99
232499200,3.61,51.20,5738.05
232550400,3.71,50.83,5738.01
232601600,3.35,52.01,5738.01
232652800,3.47,52.46,5738.02
232704000,3.95,50.33,5738.03
232755200,3.39,53.02,5738.08
232806400,3.00,52.01,5738.04
232857600,3.64,51.25,5738.05
232908800,4.05,50.65,5738.06
232960000,3.48,51.80,5738.06
233011200,3.36,52.81,5738.06
233062400,3.04,52.45,5738.07
233113600,3.67,51.61,5738.08
233164800,3.79,51.21,5738.08
233216000,3.86,51.10,5738.09
233267200,3.68,51.77,5738.09
233318400,3.35,52.63,5738.10
233369600,3.56,51.17,5738.11
233420800,3.51,51.15,5738.11
233472000,3.32,52.63,5738.12
233523200,3.09,52.80,5738.13
233574400,3.00,53.76,5738.13
233625600,3.60,51.70,5738.13
233676800,3.66,51.84,5738.15
233728000,3.52,52.37,5738.15
233779200,3.37,51.38,5738.16
233830400,3.32,52.45,5738.16
233881600,2.85,51.95,5738.16
233932800,3.99,49.39,5737.66
233984000,4.48,48.56,5737.65
234035200,3.34,51.67,5737.62
234086400,3.04,53.73,5737.32
234137600,3.38,53.07,5737.31
234188800,3.71,50.50,5736.75
234240000,3.77,52.03,5736.75
234291200,2.83,52.87,5736.76
234342400,3.28,52.56,5736.77
234393600,3.65,51.22,5736.77
234444800,3.06,54.27,5736.78
234496000,3.47,51.43,5736.79
234547200,3.12,52.98,5736.79
234598400,3.96,51.39,5736.79
234649600,3.49,52.41,5736.80
234700800,3.15,53.45,5736.80
234752000,3.39,50.82,5736.81
234803200,3.42,52.51,5736.82
234854400,3.22,51.75,5736.82
234905600,3.13,52.47,5736.82
234956800,3.45,52.14,5736.83
235008000,3.78,50.18,5736.84
235059200,3.43,53.04,5736.84
235110400,3.52,52.58,5736.85
235161600,3.46,52.23,5736.85
235212800,4.05,50.50,5736.85
235264000,4.02,49.28,5736.86
235315200,2.79,53.73,5736.87
235366400,3.82,49.86,5736.87
235417600,3.69,50.52,5736.92
235468800,3.83,50.19,5736.88
235520000,2.72,52.10,5736.89
235571200,3.31,51.49,5736.90
235622400,3.47,51.94,5736.91
235673600,3.41,53.53,5736.91
235724800,3.31,52.76,5736.97
235776000,3.27,52.23,5736.93
235827200,3.36,53.02,5736.93
235878400,3.76,51.26,5736.94
235929600,3.66,51.04,5736.95
235980800,3.47,51.32,5736.95
236032000,3.76,51.06,5736.96
236083200,3.62,51.82,5736.96
236134400,4.15,50.74,5737.02
236185600,3.41,50.77,5736.97
236236800,2.64,53.21,5736.98
236288000,4.13,49.95,5736.99
236339200,3.61,52.56,5736.99
236390400,3.51,52.86,5737.00
236441600,3.88,49.92,5737.01
236492800,3.88,50.03,5737.06
236544000,3.26,51.35,5737.02
236595200,3.78,50.55,5737.02
236646400,3.83,50.18,5737.03
236697600,3.68,50.41,5737.03
236748800,3.42,52.12,5737.04
236800000,3.28,51.97,5737.09
236851200,3.08,52.81,5737.05
236902400,2.97,52.90,5737.06
236953600,3.45,49.82,5737.06
237004800,3.80,51.80,5737.07
237056000,3.45,52.63,5737.07
237107200,3.06,53.12,5737.08
237158400,2.54,55.56,5737.08
237209600,4.42,49.40,5737.09
237260800,3.83,51.36,5737.09
237312000,3.99,49.66,5737.15
237363200,2.95,52.59,5737.11
237414400,3.29,51.95,5737.11
237465600,3.56,52.20,5737.12
237516800,3.11,52.91,5737.13
237568000,3.66,51.82,5737.13
237619200,3.48,49.98,5737.13
237670400,3.60,50.71,5737.14
237721600,3.36,51.81,5737.15
237772800,3.49,52.16,5737.15
237824000,3.53,52.77,5737.16
237875200,3.89,52.10,5737.16
237926400,3.78,51.31,5737.17
237977600,3.37,51.13,5737.18
238028800,3.23,51.60,5737.18
238080000,2.97,53.69,5737.19
238131200,3.53,51.64,5737.20
238182400,3.19,51.51,5737.20
238233600,3.06,52.92,5737.21
238284800,3.69,51.69,5737.22
238336000,3.73,50.46,5737.22
238387200,3.63,52.28,5737.23
238438400,2.99,53.10,5737.24
238489600,3.58,50.95,5737.24
238540800,3.53,51.20,5737.25
238592000,3.78,50.77,5737.25
238643200,3.51,51.51,5737.26
238694400,3.84,50.00,5737.27
238745600,4.13,49.82,5737.27
238796800,3.56,51.89,5737.33
238848000,3.86,49.91,5737.29
238899200,3.29,51.92,5737.29
238950400,3.90,49.71,5737.30
239001600,3.71,50.78,5737.31
239052800,3.22,51.88,5737.32
239104000,4.11,50.63,5737.32
239155200,3.45,52.30,5737.33
239206400,3.82,51.21,5737.33
239257600,3.39,51.02,5737.34
239308800,3.41,51.40,5737.35
239360000,3.44,52.96,5737.35
239411200,3.48,52.10,5737.36
239462400,3.34,52.85,5737.37
239513600,3.18,52.85,5737.37
239564800,3.56,51.07,5737.38
239616000,3.28,52.56,5737.39
239667200,4.02,50.20,5737.39
239718400,3.35,51.72,5737.40
239769600,3.01,52.64,5737.41
239820800,3.89,51.67,5737.41
239872000,3.43,53.66,5737.47
239923200,3.08,52.77,5737.43
239974400,3.61,51.99,5737.44
240025600,3.94,49.59,5735.30
240076800,3.94,51.42,5735.31
240128000,3.31,52.35,5735.31
240179200,3.55,52.74,5735.32
240230400,3.71,50.40,5735.33
240281600,3.87,50.43,5735.33
240332800,4.12,50.21,5735.33
240384000,4.07,49.84,5735.34
240435200,4.11,50.30,5735.34
240486400,3.18,53.89,5735.35
240537600,3.71,51.86,5735.35
240588800,3.78,50.85,5735.36
240640000,4.03,50.01,5735.37
240691200,3.77,50.83,5735.37
240742400,4.14,49.90,5735.42
240793600,4.10,50.08,5735.39
240844800,2.78,53.76,5735.44
240896000,3.81,51.74,5735.40
240947200,4.02,51.42,5735.40
240998400,3.45,51.89,5735.41
241049600,3.83,50.28,5735.42
241100800,2.98,53.90,5735.42
241152000,3.01,52.83,5735.48
241203200,3.78,51.45,5735.43
241254400,3.44,52.33,5735.44
241305600,3.64,51.78,5735.45
241356800,2.77,54.52,5735.45
241408000,3.48,51.33,5735.46
241459200,3.83,51.42,5735.46
241510400,3.45,51.79,5735.47
241561600,3.47,51.77,5735.47
241612800,4.08,49.82,5735.48
241664000,3.59,52.55,5735.49
241715200,3.17,52.86,5735.49
241766400,3.08,54.04,5735.50
241817600,3.92,50.94,5735.50
241868800,3.86,49.85,5735.51
241920000,4.02,50.21,5735.52
241971200,3.84,51.64,5735.53
242022400,3.88,50.17,5735.53
242073600,3.56,51.61,5735.53
242124800,3.33,52.51,5735.55
242176000,3.27,52.83,5735.55
242227200,3.56,50.10,5735.56
242278400,3.65,51.22,5735.57
242329600,3.15,53.31,5735.58
242380800,4.02,50.61,5735.58
242432000,3.65,52.74,5735.59
242483200,3.54,51.10,5735.59
242534400,3.15,53.87,5735.60
242585600,2.97,53.45,5735.61
242636800,3.92,50.46,5735.62
242688000,3.40,51.69,5735.62
242739200,3.54,51.55,5735.62
242790400,3.98,49.86,5735.63
242841600,3.32,51.84,5735.64
242892800,3.45,51.61,5735.65
242944000,3.98,50.82,5735.65
242995200,3.19,52.21,5735.70
243046400,2.57,55.11,5735.66
243097600,4.03,50.92,5735.67
243148800,3.82,51.19,5735.67
243200000,3.70,52.02,5735.68
243251200,4.10,50.56,5735.69
243302400,3.41,52.44,5735.69
243353600,3.47,51.34,5735.70
243404800,3.74,49.13,5735.71
243456000,3.41,51.89,5735.71
243507200,3.50,52.11,5735.72
243558400,3.61,50.77,5735.73
243609600,3.87,50.47,5735.77
243660800,4.03,50.33,5735.74
243712000,3.20,53.24,5735.74
243763200,4.04,50.35,5735.75
243814400,3.60,52.36,5735.76
243865600,3.73,51.44,5735.76
243916800,2.86,54.33,5735.77
243968000,3.66,52.08,5735.77
244019200,3.50,50.42,5735.78
244070400,3.71,51.28,5735.79
244121600,3.78,51.32,5735.79
244172800,3.74,51.33,5735.80
244224000,4.12,50.01,5735.81
244275200,3.49,50.96,5735.81
244326400,3.67,51.73,5735.82
244377600,3.74,50.62,5735.82
244428800,3.53,51.38,5735.83
244480000,3.01,53.38,5735.84
244531200,3.83,51.71,5735.84
244582400,3.46,52.18,5735.85
244633600,3.62,51.98,5735.86
244684800,3.80,50.19,5735.86
244736000,3.47,52.06,5735.87
244787200,3.67,49.52,5735.88
244838400,2.73,53.10,5735.89
244889600,3.66,51.21,5735.89
244940800,2.56,53.77,5735.90
244992000,4.29,50.52,5735.91
245043200,3.40,51.47,5735.96
245094400,3.67,51.78,5735.92
245145600,3.67,51.88,5735.93
245196800,3.20,52.49,5735.93
245248000,2.90,53.22,5735.94
245299200,3.64,51.43,5735.95
245350400,3.10,52.63,5735.95
245401600,2.97,54.21,5735.95
245452800,3.51,52.90,5735.96
245504000,3.94,50.56,5735.97
245555200,3.25,50.68,5735.97
245606400,3.16,51.92,5735.98
245657600,3.72,51.17,5735.99
245708800,3.66,51.27,5735.99
245760000,3.55,51.15,5736.00
245811200,4.01,51.49,5736.00
245862400,4.09,49.90,5736.05
245913600,3.36,53.07,5736.02
245964800,2.83,54.46,5736.02
246016000,3.25,52.48,5736.02
246067200,2.92,52.69,5736.03
246118400,3.24,52.07,5736.08
246169600,2.96,55.16,5736.04
246220800,3.73,48.94,5736.05
246272000,3.67,50.89,5736.06
246323200,3.23,52.44,5736.06
246374400,4.04,50.12,5736.07
246425600,3.85,51.11,5736.07
246476800,3.78,51.50,5736.13
246528000,3.95,50.87,5736.09
246579200,3.86,52.21,5736.09
246630400,3.67,51.92,5736.10
246681600,4.22,50.15,5736.10
246732800,3.41,52.72,5736.11
246784000,3.84,52.56,5736.12
246835200,3.21,54.12,5736.12
246886400,4.08,50.08,5736.13
246937600,3.86,50.96,5736.13
246988800,3.73,51.32,5736.14
247040000,4.34,48.33,5736.14
247091200,3.69,51.62,5736.15
247142400,3.51,51.33,5736.16
247193600,3.54,52.88,5736.21
247244800,3.65,51.17,5736.17
247296000,3.44,51.87,5736.17
247347200,3.39,51.92,5736.18
